#gene ID (SGD database)	Initial_Footprint_1_rpkm	5min_Footprint_1_rpkm	30min_Footprint_1_rpkm	Initial_Footprint_2_rpkm	5min_Footprint_2_rpkm	30min_Footprint_2_rpkm	Initial_mRNA_1_rpkm	5min_mRNA_1_rpkm	30min_mRNA_1_rpkm	5min_mRNA_2_rpkm	30min_mRNA_2_rpkm
orf	rdens.init.rpkm1	rdens.5min.rpkm1	rdens.30min.rpkm1	rdens.init.rpkm2	rdens.5min.rpkm2	rdens.30min.rpkm2	mrna.init.rpkm1	mrna.5min.rpkm1	mrna.30min.rpkm1	mrna.5min.rpkm2	mrna.30min.rpkm2
YPR036W-A	1098.647808	2197.304459	1685.295898	766.1078351	1119.580776	948.780254	521.0006754	516.224891	390.9203503	970.9857183	491.1833897
YPR037C	26.07998031	32.87454843	35.15583618	29.24776513	25.01282457	50.19031451	77.60224399	61.44699992	114.0478538	72.11487925	94.43688195
YPR040W	21.65390083	30.12479139	66.41974731	24.20461316	30.44705236	51.70916422	18.79971816	23.45134245	53.26850125	26.91334216	45.40570533
YPR041W	333.7843219	358.964945	132.5094228	290.6085291	316.3962505	107.1521456	215.0696317	187.8767194	121.4443212	214.1233087	112.2360649
YPR042C	18.42190425	22.05567782	88.4154805	17.2785678	22.01455933	74.46301064	4.230216424	6.564667198	14.62639994	7.529358217	17.15904476
YPR043W	1736.558576	969.0426437	207.7019492	1350.021341	837.9379827	215.1535177	3508.348268	1961.398236	616.1812193	2041.657478	384.3661559
YPR045C	32.68954233	24.27503905	91.30401678	30.29301783	24.45698309	75.74554509	37.92038237	47.57289551	109.5006804	38.9463161	95.8830066
YPR046W	15.15322224	17.26903449	21.69066412	15.11255887	13.2997559	13.59079009	24.14619886	28.55055451	23.95617439	26.22255446	22.88397495
YPR047W	10.49909075	10.07000398	51.98292163	9.320860516	9.920454978	40.82028315	15.66738094	14.40525777	52.36616219	13.66858417	49.71232535
YPR048W	22.61611369	34.44828593	28.68855066	17.27288697	28.5142345	21.52561841	37.90898715	71.66553227	63.26443374	79.42798888	46.69187292
YPR049C	5.036609954	6.484319923	13.57666515	5.894189344	6.51502299	11.22178115	7.854364366	9.696009493	16.05342309	10.18478933	17.45537259
YPR051W	65.01487114	41.63340265	33.00817591	50.15412768	34.312725	31.42120187	82.01864299	61.08461587	35.34152122	57.26457065	44.11526479
YPR052C	319.8711708	441.6443526	268.8969337	342.7033606	316.7321588	263.0853359	483.4546629	299.3978305	253.1875353	364.7290033	212.6421281
YPR054W	0	0	0	0.023570764	0.063172991	0.013304154	1.222019436	2.472804851	7.035158089	0.907107336	5.875178246
YPR055W	14.49241157	12.06031056	27.24683925	15.95214952	16.14861919	21.75151478	10.97412782	9.664636435	21.40038912	9.554907859	27.30894153
YPR056W	29.95430241	27.60986008	31.85582941	24.4369184	21.4198324	25.96064123	42.3940896	32.21323384	41.82600814	36.15050253	41.92129266
YPR057W	9.859269415	13.18409561	14.74887998	10.63307434	10.67133713	15.02334973	42.08635525	31.52849406	60.47245812	37.54119873	46.99681165
YPR058W	48.77951549	43.35451574	33.83978966	46.1948205	34.81530981	20.81092629	79.23704092	78.03237632	61.50808904	84.9638857	47.21856903
YPR060C	90.94284095	88.04157569	59.08283115	72.67639209	83.84008632	35.47825336	119.7593887	114.374715	57.16013333	118.2808484	52.04002213
YPR061C	2.8440465	5.082881964	14.82665013	2.68349926	2.040565976	8.101668673	6.890354513	6.475939492	15.90737535	7.004946952	15.23398068
YPR062W	278.2295859	293.4049796	186.1649447	286.1563531	238.9411631	198.4362236	402.8636361	343.3892069	287.0406885	294.8150974	209.5697473
YPR063C	216.9451544	270.1606842	319.4728155	222.2232612	240.3645456	261.1011102	204.8315321	265.659593	339.2697874	324.1261142	266.2598371
YPR064W	0	0	0	0	0	0	2.565533629	0.896223769	2.910828754	0.504106004	1.133308531
YPR065W	24.8830452	274.7746429	127.7137789	26.7609037	251.8170763	77.70186211	30.54841842	222.1994152	86.07850625	361.8750229	77.58396435
YPR066W	7.953890909	8.193605726	11.85543651	6.86909503	4.667836486	6.742877938	15.39320177	13.76599709	20.61551659	14.21578931	22.08332623
YPR067W	26.57840896	86.94524854	128.3907535	25.06763568	58.01589528	112.2934809	73.49301574	119.6008663	261.3988524	127.1491825	195.3560906
YPR068C	5.628862261	6.177966237	8.234697716	5.669764956	6.180983972	8.551916381	17.17635166	13.67338503	18.31966415	16.09453441	19.37389146
YPR069C	422.2128618	362.5303812	213.7010654	525.7862553	418.5179771	211.1358549	381.2135181	403.0485615	257.2144392	447.3263916	253.0793475
YPR070W	11.0346848	9.41676111	17.53508661	11.67173859	8.900399643	15.33046577	32.0038938	30.23761593	38.36471656	32.5952864	35.20770038
YPR071W	11.13412003	10.39487294	14.50963872	8.962035253	6.463893404	12.50054355	27.38971811	41.84161119	36.08507639	33.25594832	28.70726087
YPR072W	70.63106809	63.04366251	98.2585768	57.87837465	51.4632882	74.87851951	61.37985105	63.26445284	114.3953213	63.9447161	106.1041063
YPR073C	116.1099642	160.0512621	226.0518465	112.4908888	136.5574206	191.1983769	129.8640125	157.8096817	231.5177908	155.4631573	224.2793256
YPR074C	634.1286903	441.6450477	108.1694177	659.931981	407.4447082	97.62990263	147.4620667	174.7613287	93.70769471	233.2119428	105.8299021
YPR074W-A	0	0	0	0	0	0	0	0	0	0	0
YPR075C	45.3120947	45.8441826	94.16810611	48.44510059	36.98735545	81.7073478	61.11469254	65.70241067	163.428638	77.12873142	144.4626622
YPR078C	0.193927573	0.482449797	1.861501317	0.283832241	0.251365268	1.699563263	0.616095359	0.1688665	1.559342541	0.158306105	1.321902002
YPR079W	15.45380275	16.60654316	75.62091054	22.31281487	24.11392774	69.66125079	25.25424623	18.58936032	93.39795602	32.30905019	87.56905688
YPR081C	8.165421438	10.49266527	33.57578378	8.788903175	9.591004699	28.47185915	9.235199564	14.36406451	45.2494562	12.02738969	45.29179682
YPR082C	33.33217772	48.86547994	29.71000958	32.76318382	30.81978072	24.88493951	101.0940253	74.80769002	73.11110634	74.82633696	54.1491305
YPR083W	3.614857253	4.196724884	4.510849015	5.451723577	3.674426185	4.198069063	13.39819571	12.90562227	11.86047871	13.86906274	12.79414509
YPR084W	8.768944046	11.79724507	23.28180137	9.517822388	9.896051471	19.28850089	20.63160658	24.91093101	53.97299172	31.85664377	46.34629379
YPR085C	4.523266186	6.916680159	17.24427129	4.041965039	4.541122748	10.28945659	36.68967879	26.77032037	68.49008833	33.12696597	41.88405554
YPR086W	65.89882203	48.04353038	54.60073107	55.1128301	35.51368672	58.06850555	97.66596852	105.238455	191.6554199	114.0203942	144.8757004
YPR088C	127.0105127	91.33239411	77.06810631	122.6351146	96.74423562	90.99652616	111.2054296	125.4290419	158.056812	127.9623209	135.2586014
YPR089W	21.2007787	16.62979581	27.48872541	20.11412529	15.65006868	22.81681617	21.33368875	23.46172079	48.51670301	24.66525675	50.83963162
YPR091C	29.05694024	26.91708705	65.48615271	35.50321493	28.11967122	67.95638107	22.60773793	21.84955481	78.43708987	25.65860835	82.38306568
YPR093C	7.574704794	14.42160069	49.95667642	5.459551213	12.32107231	36.88617507	13.53698241	26.09915789	71.50829562	28.70840971	46.67483374
YPR094W	50.81456481	87.42284681	154.1206747	39.74598955	52.05877463	116.7962786	73.30096082	58.63864089	123.282159	58.69234188	90.20210756
YPR095C	6.125371073	2.631289189	6.833180945	5.811680782	3.406984129	6.378277519	13.28344366	11.96500027	21.92600873	15.45117983	23.33620024
YPR096C	0.973459096	3.632633081	6.540930491	0.495566595	2.39073982	7.901946663	0.237893585	9.324259114	11.60620216	9.5357983	9.953336007
YPR097W	28.40754445	20.02473148	32.20182628	26.76920742	20.73552851	30.70090822	20.40284196	23.64515035	34.52146156	22.63148543	39.91005058
YPR098C	65.4270433	88.94095335	193.6183207	58.05350823	64.33216593	154.238506	73.06414577	81.57958121	197.1662854	83.58234261	163.2098503
YPR100W	102.6604538	115.1670898	143.8802202	65.44451684	62.77275162	114.7069345	145.9237776	131.9418968	257.5057686	96.63852558	151.5756301
YPR101W	35.92109553	35.41628643	40.77383773	27.6179958	24.56838935	43.78061426	54.15969838	45.96706584	73.22678603	44.85130053	57.86077199
YPR103W	236.3586717	346.8340434	756.265123	261.8859454	335.3339429	579.0439462	216.4308505	231.3852696	532.860059	229.4078212	463.0883445
YPR104C	12.7562281	6.316722969	7.626662221	10.45984149	7.071245756	7.089911843	16.31716574	13.30814609	12.32872118	15.17338617	12.63199771
YPR105C	15.26208436	8.009035364	9.919271098	15.00299958	9.750220007	9.918600143	31.76109021	29.80971481	38.70268548	27.74002467	41.6592806
YPR106W	15.55875248	19.35340314	29.71557464	14.4020522	14.73949962	22.69902518	24.96936473	22.02149832	26.06181283	14.66490193	26.82934481
YPR107C	27.59821188	38.40266821	75.58684381	24.24326828	30.36448754	59.87982685	29.23202063	39.94403015	93.88470553	34.74218228	67.73430873
YPR108W	176.4228551	178.1937111	369.4911172	172.6790868	165.89703	298.7742076	103.5242912	128.2609183	354.8131904	123.4932624	327.3506591
YPR108W-A	0	0	0	0	0.596509567	0	2.136831757	2.537978815	4.36397023	4.996448888	1.833925309
YPR109W	14.34891108	20.24916574	54.85215977	12.11044812	13.72154376	35.66062432	37.03442475	49.68618908	88.15590478	45.41449248	81.77145884
YPR110C	354.1349847	327.4735152	62.25409835	292.6734852	292.2789137	44.85350523	288.903419	268.7249983	68.36940095	271.1068765	48.72727428
YPR111W	9.812467688	9.606296369	12.84400896	8.837979704	9.052210317	11.00932521	16.47088675	13.98895734	22.87869534	13.35011762	18.05985256
YPR112C	52.20846408	44.45126976	3.329139739	40.74124199	41.93657678	1.655407261	52.07819021	30.8491127	3.397792214	43.75734486	3.5966823
YPR113W	187.0822393	167.9470872	141.5071641	167.2050933	126.6219227	119.187002	212.0405101	196.8317524	175.0815899	176.356516	153.6767518
YPR114W	59.19044565	51.49990392	38.02687184	61.09553026	40.96796752	39.99189522	119.5920227	128.9209437	119.5345881	146.9516559	118.5239111
YPR115W	5.053154517	2.989418333	12.69795485	5.629228524	3.100827807	13.41639953	11.69006963	12.33786224	57.3647948	14.17638204	58.08719867
YPR116W	6.138362507	7.925694913	9.820307085	7.298298363	8.595589079	8.432223666	3.223879412	5.079415367	3.583132687	8.131628183	4.37618553
YPR117W	0.445096671	0.311290313	1.518525383	0.332717158	0.349374925	0.903352068	3.322150019	4.179296946	7.085053371	5.428202506	8.969810803
YPR118W	152.5580073	115.1143903	117.5524973	138.6571121	105.2618845	103.1300438	203.6697865	221.3041566	214.5861993	231.4627567	177.3616449
YPR119W	27.9184673	13.33842793	9.649773907	22.0062541	14.02976628	8.603978275	37.44766596	15.17327683	10.71153126	14.47839337	14.15694378
YPR120C	12.39983816	10.03852357	14.13230843	11.65894257	8.325258849	10.62314684	15.75099727	13.67483155	15.69375534	15.95779271	15.13937224
YPR121W	0	0.101218107	0	0	0.016653633	0.052608521	16.43552263	11.05361101	16.27855836	10.06343795	15.36011562
YPR122W	6.52170674	5.552230702	7.905865234	5.911356361	5.282365352	6.013077844	11.43298897	14.09970641	17.5701253	12.87492737	18.08225916
YPR124W	255.8205348	345.1401092	517.4512023	250.0866211	318.2553606	483.0406666	240.0834367	377.8178804	483.3530659	518.5501474	531.2555244
YPR125W	31.68043751	37.30843398	45.88475666	30.54781202	37.06507681	36.10041744	42.83325711	32.60129087	43.66040097	39.08515167	41.77435398
YPR127W	23.21627298	47.34471539	305.1574192	19.47918807	27.8964249	247.5591905	59.82491061	67.3257054	221.9137276	67.67273775	207.3992584
YPR128C	30.92285555	27.52755926	23.52375227	28.82184866	26.46068017	23.52585431	55.20686729	48.17581658	51.76522573	41.91979577	48.47910224
YPR129W	90.36077701	68.05005177	74.47710012	82.98177863	71.10934032	80.75016593	76.4544907	94.49028706	104.3356377	111.2217036	108.4704081
YPR131C	47.29734539	47.51619714	59.86023683	35.68929969	34.33817099	51.77878658	67.7874845	60.41429735	73.7671935	66.60810478	64.33582855
YPR133C	81.27739062	76.58454073	92.58332063	69.31234743	81.23175669	80.78799079	77.27636105	69.35648726	87.6769851	77.52465147	80.84486628
YPR133W-A	203.5778477	241.1702818	318.5309735	184.3542796	210.3562849	353.5491114	305.2444007	270.558119	186.0862777	302.8440597	258.0644331
YPR134W	11.57163357	11.00979553	28.17133429	10.0315436	10.27768265	23.63244944	24.38527014	33.42521689	67.57947047	27.38001492	45.21326255
YPR135W	23.17746627	21.03351097	28.12795072	22.6153265	19.40798548	22.72131432	16.91313482	14.1686166	28.233023	13.49291182	27.00444769
YPR137W	55.3606548	49.95977844	3.742283289	41.39206998	42.9284619	4.533468456	69.16352645	39.81841535	11.11380472	57.18588454	9.678139436
YPR138C	11.36630736	9.210330525	12.8765617	13.44699156	7.19320872	14.06083037	24.67494774	18.1285789	25.35633051	16.24913951	34.26160681
YPR139C	32.77950756	34.99883891	39.92166916	31.08515523	28.10384624	26.80003396	67.17634901	60.28695281	52.88151279	62.07472187	55.35690985
YPR140W	13.79129096	15.27488639	40.98399468	12.44276045	11.47054821	30.0739006	37.44276726	27.3630997	66.63051041	23.1329715	59.73319151
YPR141C	11.08141121	11.05548715	8.622135647	11.01666473	9.881851687	7.145311096	13.44793085	7.84903343	8.36300026	9.87951288	9.593228193
YPR143W	64.64006918	49.81411138	17.13864023	52.36053809	56.89732965	13.56510303	127.2020277	95.12873182	30.29086908	99.92569854	28.1653575
YPR144C	36.58170616	38.57669406	2.920133176	28.28770572	37.03631861	1.948584962	51.42102644	43.1199182	7.696897675	58.87595971	5.915261974
YPR145C-A	98.95034073	38.27669828	29.07610707	258.5677489	151.5395544	170.139156	18.32996118	30.98186694	18.79727972	105.972649	60.12798546
YPR145W	313.8848206	363.5248297	432.3316688	328.2782422	387.1470147	272.9505415	167.0397945	229.8229955	313.4891603	273.3070327	333.44251
YPR147C	31.52096386	19.20219256	26.53290332	28.22046538	17.12019052	24.07144284	72.82375067	80.58316294	96.94498884	77.29213036	91.09377037
YPR148C	69.26242053	71.21925507	141.1660586	82.96586811	73.8113432	154.3999185	81.27354682	84.56553815	199.3923366	88.20185843	181.5866914
YPR149W	289.1131993	467.734507	2135.551806	439.2013259	479.0268661	2349.192435	195.4583301	208.2297348	642.7031986	172.2083448	894.6154925
YPR151C	0.227576426	0.314533809	4.36899004	0.241362809	0.232879167	2.152489573	0.092691742	0	5.679024599	0.774059123	4.176492091
YPR152C	5.054487615	5.807486339	5.845515693	6.064677556	5.151489706	4.702680259	14.39842675	8.528625574	9.244578949	11.6200706	8.860911076
YPR153W	13.82673573	16.99602426	12.33259031	9.421518784	7.470959135	6.592352555	13.00754985	21.30959302	24.93632937	13.98386933	17.00213417
YPR154W	100.9697354	110.7930993	197.6482993	104.5469173	119.8786118	163.6630919	63.00924155	95.03897019	118.5828391	116.7170981	120.2559709
YPR155C	9.231683423	10.57541344	28.924286	10.10452787	7.321839812	23.97269538	15.00346337	11.85820233	42.3066131	9.074483862	36.06763415
YPR157W	1.848825765	1.885031992	3.200240531	1.398293972	2.077994139	2.765080717	4.555187822	4.574590036	9.118005625	6.865738213	10.64773659
YPR158W	22.8498473	29.71580833	52.09915652	28.08862436	25.71435974	40.5832826	12.97079575	43.43217343	61.02789055	33.04609919	54.95305706
YPR159W	99.77356465	88.96595651	90.38405502	91.56649792	79.97183719	70.82628019	63.50813137	74.37397443	79.4923255	82.45541927	83.27514357
YPR160W	3.24177923	3.64299833	130.8687511	4.535483789	3.524002013	194.3737842	1.517813957	1.802752909	92.32117388	1.391170268	149.0111761
YPR161C	28.55570054	25.27163346	26.51973846	24.80778211	22.81142982	21.5811484	19.45611541	21.73127431	23.94594764	20.48704016	27.39707283
YPR162C	14.82754602	13.19775419	17.56832471	12.8872675	12.02443184	16.33915318	22.65529262	22.67385986	24.601272	16.34792088	28.09475108
YPR163C	357.1053103	311.5058692	96.6448136	357.3958965	331.3504739	81.7972137	245.8884594	211.5768959	93.79352807	243.4361611	80.3008654
YPR164W	9.487685477	5.682277492	4.323612153	8.034706881	5.50162914	4.275182194	9.157287831	9.610717741	13.04699646	12.8300112	15.48975384
YPR165W	426.8423444	587.6206673	876.1391272	369.0407292	377.9799751	623.9070454	325.1991839	385.5994311	611.5001849	301.3222303	501.6616177
YPR166C	133.228868	230.6103547	266.9385383	130.7698832	146.2809827	207.6096628	200.3745051	143.6270866	187.353532	118.0583738	165.8704099
YPR167C	6.683094692	17.31884592	24.88604749	5.554264884	10.33683254	12.99532713	23.44222805	29.34806231	46.64514471	30.56969353	30.73763079
YPR168W	15.11152091	26.72780478	22.31611579	16.44164745	21.01468114	24.63342405	21.30546958	25.45850621	27.83554392	23.07565451	26.59682053
YPR169W	41.01277059	45.09751085	11.55453711	34.88902028	39.35821163	5.641154322	111.3631797	79.86075181	70.56614757	94.75291966	51.28241648
YPR170W-B	235.6337837	379.6024932	289.3326785	316.0464197	311.0042314	196.6710167	433.4089871	317.6489308	316.9617253	389.5016516	222.6449165
YPR171W	17.1320445	16.47763751	19.18967038	14.88029094	13.4645851	19.54823176	22.4140681	19.37733598	30.03317669	24.23170491	26.96831582
YPR172W	81.3235083	90.8952683	234.9403403	69.65001298	69.04046788	189.6218347	54.14893104	58.95477549	169.2780871	49.70906122	134.0014222
YPR173C	51.20988222	47.3123362	61.24983346	43.54638373	43.47493406	66.34715932	86.04320944	67.56375564	133.6402976	76.80349792	110.615607
YPR174C	15.71121704	13.17346504	21.11356892	11.90848279	10.2418374	11.61224655	19.96540824	28.7805004	25.55672554	27.07565816	28.55868847
YPR175W	13.0203366	10.48116062	6.836434457	12.0196596	8.32818194	5.065715405	16.62042927	18.69240722	14.51850807	23.54200627	13.09674021
YPR176C	35.92130588	55.05953734	86.63380487	34.76028552	33.94846006	63.94456839	54.12268719	51.08679635	105.0909419	54.01627887	87.74382222
YPR178W	13.97596274	13.06684426	28.496889	11.99372335	9.70058747	22.332263	24.48104599	19.26673964	49.43105913	17.52331502	41.43074638
YPR179C	9.986397939	11.40437628	19.09055302	11.13439715	10.94077739	15.80658865	15.79585386	19.03755843	28.04133809	15.9327722	25.84872562
YPR180W	38.51763152	38.71131519	72.7401359	34.63454035	36.6589251	65.12802041	44.86486525	47.02896252	69.12855526	39.55950505	61.02852719
YPR181C	192.3652211	160.159561	125.1401219	181.2635023	141.9334917	109.2354909	52.82186139	86.15443355	129.3212035	106.1295032	140.8709326
YPR182W	32.40349061	57.50791597	54.19628121	38.50606308	29.47424164	32.27058941	59.69060339	71.60883581	61.59853907	93.6823083	49.23406005
YPR183W	172.573833	237.6611206	361.3213719	162.8855772	184.8291671	262.1334127	98.77990443	137.7740358	205.3924354	137.0251774	205.6881392
YPR184W	3.329312111	3.160468624	46.71741066	3.311705339	2.910797425	52.71637341	5.449086774	3.166087782	41.15174804	3.307811509	57.22926342
YPR185W	6.683530122	4.180016148	21.41482722	6.74785199	4.909749926	14.28270393	10.94962253	12.84262837	54.19678601	15.73515576	51.68602723
YPR186C	9.432246018	7.780482749	8.129442181	7.587270322	5.573705187	7.026192137	22.76641607	18.65350446	13.07642695	21.14703505	15.84727223
YPR187W	334.3297651	231.5584227	57.73082129	236.7380876	230.4977803	66.81158232	424.2644615	295.0524513	116.8798247	307.9430154	100.9418903
YPR188C	76.42349232	86.74353001	57.09965342	78.75416009	68.12778368	68.94972929	101.635786	72.13686827	77.01640545	98.35211015	76.25877812
YPR189W	30.11950602	26.28432225	21.54815229	27.80036836	27.36676221	20.34501419	12.1334793	11.5973362	20.66935936	14.17595545	25.88568759
YPR190C	34.9450415	28.68860343	3.96664471	28.89890619	25.08282747	3.181626051	46.55749657	40.22771268	8.696221403	40.78258116	8.528244357
